,umap_x,umap_y,umap_z
4807,8.85512,4.8702445,4.935407
4808,7.4422965,5.8699985,5.626117
4809,7.163816,8.673558,10.530994
4810,8.35106,6.296294,7.778977
4811,8.300813,6.3504663,4.107894
4812,9.523829,6.962207,-0.16840431
4813,8.398559,6.277629,0.561134
4814,8.545789,6.0222683,-0.20656294
4815,7.5155745,7.842143,10.469314
4816,9.033611,6.678501,0.003563872
4817,7.2805614,8.03263,10.320224
4818,7.2335095,8.700919,10.37234
4819,7.485331,7.439665,9.483975
4820,-1.5593035,0.19589555,4.2282763
4821,7.295906,5.99487,5.572117
4822,7.221991,8.745446,10.23823
4823,9.584041,7.5899677,-0.14635648
4824,8.438393,6.326769,2.7605052
4825,6.9825845,8.242315,10.714079
4826,8.515845,6.095829,-0.44340855
4827,19.15934,4.840852,5.4948325
4828,8.978648,7.2180467,-0.45243704
4829,7.43261,7.9869547,10.610275
4830,7.3042974,8.10727,10.60332
4831,7.4645348,8.5142765,10.592627
4832,9.223518,6.493821,0.23191938
4833,7.046158,8.418923,10.892761
4834,9.563035,6.829025,0.27378476
4835,9.513255,7.4276147,0.11775549
4836,8.690523,6.112631,0.10052645
4837,9.938495,6.8888736,9.072776
4838,9.246208,6.958489,0.34915948
4839,9.4231825,6.7667933,-0.28940675
4840,9.606692,7.46569,-0.016195184
4841,7.3650484,8.516329,9.864864
4842,7.50314,7.443862,9.462106
4843,8.366263,6.372838,4.0668736
4844,-1.5606552,0.19464636,4.234141
4845,8.707589,4.905746,4.839401
4846,8.868127,6.4191885,0.9464619
4847,8.370289,5.9392457,-0.29583427
4848,0.1503026,-2.8235548,6.5407434
4849,7.34602,7.555847,9.609421
4850,8.204751,6.338546,7.6034136
4851,10.252421,7.0147166,9.163189
4852,9.210082,6.758126,0.5389682
4853,8.1247635,5.9242578,-0.41600654
4854,9.124767,6.8439,1.3454679
4855,7.587984,8.487572,10.524934
4856,8.7434225,6.1436477,4.3524876
4857,7.8660455,6.1089125,4.1049895
4858,9.602811,7.043238,0.23569939
4859,8.751705,6.4951696,-0.36038768
4860,8.389911,5.43215,5.6032524
4861,8.30557,6.28777,-0.38946533
4862,7.5989027,7.974903,10.299358
4863,8.845075,6.974955,-0.58718437
4864,7.716791,6.0561814,4.346143
4865,7.2302985,7.5019836,9.533696
4866,7.042341,8.552641,10.754843
4867,7.5340204,7.534556,9.331851
4868,9.565381,7.424826,0.34104565
4869,7.5882916,5.9125247,6.166499
4870,9.014261,6.269426,0.3245373
4871,7.9654,6.275402,4.686758
4872,9.5841465,7.1079564,9.599766
4873,9.980977,6.9570827,9.59098
4874,8.105261,6.3984675,4.5061507
4875,7.2294197,7.4192233,9.737688
4876,8.815515,6.3663964,-0.52129334
4877,8.61723,6.575686,2.9954958
4878,9.066357,6.783176,2.2426841
4879,8.29612,6.3202386,1.7211639
4880,7.9175987,6.319631,7.3877134
4881,9.07754,6.7094846,-0.6260678
4882,9.11692,6.7686696,-0.4631627
4883,9.6946745,6.8576236,9.297166
4884,7.159448,7.644172,10.928423
4885,9.208998,7.0743985,10.230282
4886,18.20033,5.343959,5.2707686
4887,8.789328,4.7773805,5.1213036
4888,8.768318,6.4235377,1.7662954
4889,10.347883,6.962603,9.296913
4890,-1.6846995,-0.26956317,4.085091
4891,9.463845,7.134561,0.19741046
4892,9.395941,7.193233,-0.32684436
4893,8.100953,6.386612,7.6689177
4894,8.621682,6.3697386,3.8087583
4895,9.052371,6.980482,-0.45769644
4896,-1.7030597,-0.61806685,4.0024924
4897,-1.5436192,0.21746635,4.268364
4898,7.3823795,7.2114096,9.788529
4899,8.429064,5.9918284,-0.28514758
4900,7.309701,8.77867,10.465723
4901,9.586257,6.9771633,0.40018824
4902,8.79342,6.4038115,0.9246029
4903,8.466808,6.067366,-0.023920963
4904,9.188637,7.4187407,-0.38472304
4905,9.549005,7.527595,-0.22139825
4906,9.3545,7.2918024,10.537818
4907,6.917885,8.001102,11.058859
4908,7.397109,7.858801,9.368985
4909,7.6659293,5.524289,5.975103
4910,7.667435,5.763426,6.458489
4911,5.315265,-6.19867,8.155116
4912,8.68579,6.080457,-0.15170097
4913,8.42015,6.0368657,-0.20247686
4914,9.192827,7.041545,10.777806
4915,7.213928,7.7975817,10.970497
4916,9.308244,6.611129,0.2976812
4917,8.146049,6.0362005,-0.52362293
4918,9.4155445,7.471116,-0.19378233
4919,9.390662,6.825711,-0.33514297
4920,8.927766,6.4591327,-0.28810063
4921,8.274046,6.3236103,1.7381018
4922,-1.5547647,0.19626443,4.254427
4923,9.277218,7.2176523,0.17197898
4924,9.648976,7.4163237,0.06651482
4925,9.349413,7.3823786,-0.039987702
4926,9.268509,7.0432425,1.2678273
4927,7.046829,8.54573,10.74631
4928,8.632778,6.471217,8.580597
4929,9.155711,5.499477,5.658717
4930,7.858777,7.1055923,8.410907
4931,9.507581,7.3666234,-0.33606866
4932,8.396433,5.89439,0.15060145
4933,8.22526,6.5837226,8.824547
4934,8.984607,6.5991488,-0.3959564
4935,-1.2358899,-0.35283193,5.4977846
4936,0.24864623,-3.1132414,6.196422
4937,9.658031,7.047578,9.639753
4938,8.994357,7.300744,-0.45295355
4939,7.91103,6.8409348,8.85977
4940,9.448544,7.7034793,-0.18605103
4941,7.297542,7.38886,9.728125
4942,7.8214235,7.894331,10.411423
4943,9.321307,6.7925982,0.14346696
4944,-1.5485294,0.20573284,4.266718
4945,7.9281363,7.4094563,10.653595
4946,9.323587,6.818258,-0.30683765
4947,8.322463,6.4783764,3.5840328
4948,9.027407,6.8411303,1.9801673
4949,9.105969,6.684029,1.0549343
4950,8.678913,6.36035,-0.57648
4951,8.980462,6.6649323,-0.640724
4952,7.911608,6.400339,7.402184
4953,6.969586,8.115661,10.849102
4954,7.8781195,6.215121,4.4075036
4955,8.418953,6.052803,-0.40187797
4956,8.685063,6.0649095,7.6404104
4957,8.739037,4.9102154,4.8172936
4958,8.388964,6.342442,1.8843068
4959,8.906859,6.6107855,2.3255832
4960,-1.5735437,0.17407045,4.2311783
4961,8.041389,6.6847477,8.585463
4962,7.9550757,6.2768292,4.612662
4963,9.166989,7.3216777,0.4285169
4964,8.742451,6.1913185,0.7030177
4965,7.424349,7.8101993,10.781517
4966,9.332466,7.1948376,10.491686
4967,6.8830657,7.736403,10.898905
4968,8.363805,6.207689,0.5907656
4969,6.9986553,8.630154,10.655485
4970,-1.7224586,-0.73772174,3.9477067
4971,9.497326,7.4618297,-0.20762776
4972,8.120215,5.9669137,-0.39297906
4973,8.781383,6.5882564,1.7819343
4974,7.958351,6.211176,4.8654537
4975,7.264584,8.116407,10.439037
4976,7.132468,8.623403,10.841582
4977,8.556318,6.828078,-0.77871335
4978,8.799541,6.6258097,-0.60998183
4979,9.573213,7.103407,10.171138
4980,9.38901,6.7549534,-0.17011854
4981,-1.5448848,0.19882601,4.2851496
4982,9.337542,6.9453073,-0.22193842
4983,8.683269,6.1829247,4.1439986
4984,8.744992,6.4420304,-0.6643021
4985,9.953309,6.871432,9.345883
4986,5.2998605,-6.205189,8.14156
4987,18.373789,5.200962,5.2581177
4988,7.9496593,6.123559,3.4867518
4989,8.909281,6.924752,-0.19839369
4990,8.46177,6.11173,-0.34786084
4991,5.312583,-6.1998625,8.152282
4992,7.8938346,6.264241,7.301708
4993,7.774987,7.145364,8.534914
4994,8.063087,7.1653166,7.154359
4995,7.0746346,8.074768,10.741804
4996,-1.7031087,-0.096802674,4.0560837
4997,8.067319,6.4376373,7.6350083
4998,9.324335,7.0854344,-0.54770094
4999,7.6542706,7.504437,10.933088
5000,9.152566,7.0146937,0.49917802
5001,18.414644,5.6274815,5.2263203
5002,8.378615,5.9586186,0.09641145
5003,9.1342325,6.7223063,0.999532
5004,9.195433,7.4889426,-0.33897206
5005,10.0508585,6.916771,9.542697
5006,18.721354,5.2074423,5.4858794
5007,9.788717,6.7475123,9.086991
5008,7.0986986,8.680649,10.499131
5009,7.855227,6.8196006,8.891008
5010,9.000167,6.7468705,-0.69710034
5011,6.886833,8.095369,10.990883
5012,9.009542,6.847317,2.1376789
5013,6.994791,8.646399,10.761807
5014,9.393148,6.806835,-0.30282995
5015,-1.4973322,0.26106605,4.40739
5016,6.957247,7.8715873,10.751418
5017,6.979184,8.436624,10.7391615
5018,6.9854856,7.5721807,10.983064
5019,8.449064,6.899879,-0.8203586
5020,8.708533,6.585263,1.7439332
5021,9.23,7.312337,0.41258097
5022,6.8697715,7.978656,11.012553
5023,9.255762,7.045693,-0.35122418
5024,-1.7116412,-0.7063257,3.9726467
5025,7.4513545,7.422299,9.588466
5026,7.939462,8.05014,10.62313
5027,18.137777,5.4916744,5.1793375
5028,9.046799,6.707379,-0.36936396
5029,9.195688,6.852989,-0.4265052
5030,7.3791423,7.540241,9.637459
5031,8.187766,5.9319835,0.025454715
5032,-1.5825813,0.14658324,4.1879244
5033,8.297113,6.3159947,2.642302
5034,8.460614,6.3167624,3.2841845
5035,8.370944,6.360337,3.7881398
5036,6.935691,7.481501,10.901851
5037,7.8837857,6.174819,4.809607
5038,8.869812,6.6987867,1.0776895
5039,7.3130198,8.493057,10.081624
5040,10.055399,7.066413,10.33029
5041,9.297201,6.948024,-0.5482449
5042,8.815701,6.63641,1.8035547
5043,8.358275,6.0678487,-0.35342816
5044,8.615775,6.550965,3.0419965
5045,7.352635,7.6723957,11.008691
5046,8.946929,6.691903,2.3700533
5047,8.740211,6.670416,1.7651633
5048,6.9465184,8.01645,10.909245
5049,7.848826,7.3943634,10.090458
5050,8.067483,6.4053583,7.5252223
5051,7.9885144,6.3281384,7.166436
5052,8.154445,6.0668473,1.0700458
5053,7.0688787,7.7765193,10.698773
5054,9.390963,6.714007,9.129317
5055,7.175408,8.514613,10.3849
5056,8.961697,-0.607281,4.15302
5057,8.37706,6.204394,-0.49007174
5058,9.186023,7.2510495,0.703736
5059,9.541817,7.769177,0.087512836
5060,9.235323,7.096036,-0.57905126
5061,8.616871,6.2550397,0.006913423
5062,8.405632,5.9554615,-0.12878658
5063,9.386066,7.0624046,0.34747666
5064,9.494579,6.7578783,-0.03665941
5065,-0.06082297,-2.217329,6.991579
5066,8.567394,6.4368668,1.3317227
5067,-1.5237852,0.23122115,4.3449965
5068,8.16573,6.1312776,3.8952074
5069,9.454757,6.736171,-0.09988788
5070,8.788737,6.211401,0.7955652
5071,7.8888736,7.726651,10.434194
5072,9.465345,7.689967,0.1129272
5073,8.438383,6.2684345,7.170444
5074,8.9890785,6.666057,-0.44700372
5075,8.830772,4.8421063,6.4093747
5076,-0.13818766,-1.992874,7.0248156
5077,19.31722,4.668982,5.545204
5078,8.621236,6.4171696,-0.6321385
5079,8.060347,6.679421,8.634965
5080,6.94773,7.7594223,10.9095335
5081,8.318597,6.304969,1.7519546
5082,8.162072,6.0960827,1.5405259
5083,9.20692,7.3095922,-0.4110216
5084,8.448065,5.9507775,-0.07589765
5085,0.49425262,-3.669238,5.048938
5086,-1.7267281,-0.7385214,3.9403853
5087,8.383327,6.4127707,-0.66421545
5088,8.416605,5.9736214,3.5784237
5089,6.9926257,8.045697,10.90647
5090,9.585521,7.7543135,0.15253717
5091,-1.431684,0.27678958,4.603177
5092,8.251715,5.9240274,7.666551
5093,7.022986,8.5739355,10.559846
5094,6.936791,8.133064,10.954686
5095,8.721283,6.584001,0.8849505
5096,8.9906435,7.2259707,10.632316
5097,9.001626,7.268155,-0.46017995
5098,9.030758,6.952547,-0.36142588
5099,9.355334,6.5489364,0.16923948
5100,8.5698,6.514405,1.3806286
5101,9.1939,6.508789,0.14832702
5102,8.279536,6.4586105,-0.6639533
5103,-1.5241843,0.23095188,4.3435884
5104,9.740768,7.177619,10.764019
5105,9.073292,6.781735,0.74131906
5106,8.121628,6.754524,8.590218
5107,9.87827,7.2181907,10.664601
5108,9.0429325,7.5432405,-0.25444248
5109,6.9421587,7.6752543,10.628446
5110,6.8395877,7.872444,10.845868
5111,8.4392395,6.00708,-0.15780589
5112,-1.6906037,-0.54467434,4.0381203
5113,8.281973,6.138756,1.9586005
5114,9.1354685,6.9176,10.690271
5115,-1.5231456,0.23496972,4.342682
5116,7.1108,8.228614,10.5774555
5117,8.474261,6.322875,3.4896712
5118,8.869903,6.7347693,1.6484537
5119,-0.09109532,-2.1166813,7.0189466
5120,8.404946,6.3682065,-0.59277546
5121,9.12527,7.0643544,-0.30495927
5122,8.771746,7.4277067,10.586439
5123,5.298156,-6.1979227,8.139756
5124,9.191322,6.619936,0.27579132
5125,9.481218,7.1834555,10.208186
5126,9.102474,6.7339926,2.331549
5127,8.362447,6.425267,-0.5685538
5128,8.480873,6.014598,-0.25821063
5129,10.29741,6.9248414,9.417699
5130,-1.6815377,-0.50820464,4.064478
5131,8.301899,6.0026274,0.70367855
5132,7.4628572,5.991874,4.839955
5133,7.2391205,7.6936865,10.894718
5134,8.050889,6.3377748,4.519798
5135,8.838143,7.031832,-0.31889284
5136,5.316182,-6.193922,8.154628
5137,8.958389,6.473095,0.69361
5138,9.090564,6.71979,2.2979147
5139,8.915203,6.422143,0.9693026
5140,8.590247,6.230637,0.1594438
5141,-0.13982192,-1.9941674,7.0223193
5142,9.041363,6.795627,-0.7138677
5143,9.139881,7.1775546,1.0045452
5144,7.0453205,7.795002,10.804229
5145,8.733925,6.253737,0.7827531
5146,8.522582,6.1475353,-0.24080501
5147,8.097105,6.7064877,8.520724
5148,9.356615,6.8748746,9.587468
5149,-1.4487236,0.27080524,4.553615
5150,8.751083,7.029332,-0.40720433
5151,8.88514,6.909413,-0.42938635
5152,8.160165,6.488925,7.982973
5153,5.296646,-6.2060137,8.138773
5154,8.692488,6.2666216,-0.58438635
5155,7.1187744,8.608164,10.546634
5156,9.163932,6.2765193,0.27549326
5157,5.2623444,-6.232801,8.104882
5158,9.402901,7.02806,10.800776
5159,8.491118,6.4409156,-0.6466968
5160,8.511283,6.6480594,-0.6512927
5161,8.776962,6.6996922,1.9255908
5162,-1.5102117,0.24560265,4.381836
5163,7.09469,8.581579,10.652548
5164,7.008628,8.46355,10.872735
5165,9.256435,6.879054,-0.48530063
5166,9.107565,6.681994,2.5982778
5167,9.279405,7.4613447,-0.16743423
5168,8.921598,7.190168,-0.24005096
5169,8.78877,4.8038716,4.943656
5170,9.239671,6.9340916,-0.45868778
5171,8.427078,6.871132,-0.7866923
5172,9.1460905,6.8347964,0.33091423
5173,9.077378,6.862285,-0.27740005
5174,8.172784,6.067346,-0.35797712
5175,8.80635,6.8351564,1.1623777
5176,9.3305025,7.615268,-0.07857953
5177,8.731096,6.321155,0.93311185
5178,8.744758,6.6858544,-0.57745576
5179,7.02352,8.542719,10.748468
5180,8.715906,6.32022,0.8753241
5181,7.5984583,7.846271,10.519451
5182,8.427191,6.356544,-0.6089789
5183,9.080272,6.8877378,-0.35864982
5184,8.677913,6.853204,-0.51463014
5185,8.61766,6.2399683,7.5832543
5186,7.4189425,8.521643,10.491066
5187,8.875937,4.9259243,4.9238005
5188,8.93633,5.5362625,4.81657
5189,8.424963,6.2973657,7.7247553
5190,-0.12626357,-2.015671,7.032757
5191,9.454785,6.698394,-0.07315783
5192,18.062164,5.5254016,5.171696
5193,7.455098,5.7233996,4.774401
5194,6.902537,8.475506,10.603215
5195,9.5997095,6.764508,9.47943
5196,8.28162,6.172582,1.4072901
5197,9.256285,7.1834383,-0.58646554
5198,9.255966,6.8320727,-0.06756185
5199,-1.6897019,-0.6568561,4.0027757
5200,8.846982,6.2391725,0.873721
5201,9.097743,7.2708654,-0.50392765
5202,7.452561,8.272458,10.933553
5203,9.51633,7.797969,0.1796715
5204,8.812737,6.53631,1.7348856
5205,8.186745,5.9568014,-0.38983005
5206,9.007919,6.636408,-0.39029297
5207,8.989828,6.6458106,-0.3531261
5208,8.210492,6.416456,-0.5714501
5209,8.740818,6.610184,2.11346
5210,-1.4925526,0.2622312,4.427869
5211,8.754933,7.0247254,-0.45595
5212,9.016196,6.9984255,-0.41535836
5213,9.500396,6.9009643,0.2581888
5214,9.395676,7.619381,0.10959696
5215,7.3449087,8.333579,9.917772
5216,8.90964,6.8291035,-0.48750472
5217,7.2680955,8.458695,10.023248
5218,9.125695,6.858152,-0.39844424
5219,9.021961,7.279375,-0.6672833
5220,-1.4918175,0.25975448,4.430088
5221,6.9665594,8.587048,10.595842
5222,7.4107456,7.215998,9.740223
5223,7.027077,8.417657,10.689321
5224,8.604786,6.3217034,-0.5524909
5225,8.301982,6.1328454,-0.5056521
5226,8.034247,6.8847156,8.393738
5227,9.557275,7.117546,10.064864
5228,9.200938,6.7264857,-0.3803873
5229,7.080841,7.5228004,10.6074915
5230,9.293049,6.442062,0.27427158
5231,8.241641,6.150857,1.4501424
5232,8.655362,6.5832663,1.3307025
5233,9.865174,6.9784064,9.580993
5234,6.8756375,8.238821,10.855299
5235,8.9490385,7.3046703,-0.59857875
5236,8.017719,6.4440536,7.665274
5237,8.168464,6.139267,1.2950147
5238,8.395845,5.979725,3.697717
5239,9.341568,7.783561,-0.1649385
5240,8.075901,5.946586,5.070194
5241,6.9904985,8.141426,10.642598
5242,8.926188,7.369541,-0.631281
5243,-1.493681,0.25196886,4.4340963
5244,7.9289937,7.3073564,10.699086
5245,0.22420588,-2.999954,6.3496237
5246,8.568635,6.4008985,1.3113761
5247,9.265838,7.104031,0.57205796
5248,9.0003805,7.0436487,-0.23522252
5249,8.478295,6.3558054,0.7473903
5250,9.084852,6.9356475,0.6130338
5251,8.401004,6.682752,-0.56419617
5252,8.336926,6.4586954,-0.6402559
5253,8.414911,6.265535,2.3088117
5254,7.6782713,5.704673,5.962224
5255,8.257965,6.461747,3.8356876
5256,7.114856,8.569755,10.651732
5257,7.4353952,7.3787723,9.552056
5258,8.893667,7.4056664,-0.60780287
5259,9.606905,7.623893,0.08100836
5260,8.379533,6.469511,-0.6661234
5261,8.5057745,6.2084036,3.3146906
5262,7.9671016,5.779061,3.885224
5263,8.039562,5.8840528,-0.2421875
5264,8.62687,6.1925244,7.5416346
5265,7.5030084,8.253137,10.864069
5266,9.327132,6.6808753,9.10009
5267,7.192032,8.523933,10.504094
5268,8.979831,6.8453226,-0.33561632
5269,7.3654733,7.7466707,9.617539
5270,9.020802,6.6292596,1.5997057
5271,9.528432,7.129045,10.056135
5272,7.7018213,7.3399186,9.340717
5273,9.072033,6.9766107,-0.08527851
5274,8.358971,6.4085274,1.7895389
5275,7.6393647,5.068519,4.480702
5276,7.6242504,8.268662,10.4520645
5277,8.930936,6.7308326,1.6930149
5278,8.001802,5.9697514,3.7028484
5279,7.255222,6.0600295,5.6852274
5280,9.129637,7.2322454,-0.4089483
5281,9.1444435,7.482512,0.15529181
5282,8.73427,6.805751,-0.3796719
5283,8.216111,6.013227,-0.2898984
5284,9.021786,7.2764034,-0.62197125
5285,7.975739,6.749625,8.661525
5286,8.819786,6.554717,1.7910604
5287,9.5900545,7.548791,0.10072207
5288,9.546195,7.4727063,-0.11381737
5289,8.551924,6.2978673,3.4439836
5290,8.370697,6.328171,1.5637809
5291,9.054562,6.7578278,2.0564616
5292,8.488366,6.72195,-0.4289778
5293,7.4897904,7.197675,9.6836
5294,10.23177,6.9202566,9.486665
5295,7.985967,5.9218316,-0.34716237
5296,6.8301535,7.9827075,11.054797
5297,8.755439,6.4726973,1.6511813
5298,8.434135,6.269685,1.2211051
5299,9.544906,7.1312027,10.648399
5300,9.559304,7.682898,-0.07899606
5301,9.087986,7.3496532,-0.5362364
5302,7.2215486,7.7547827,10.985989
5303,8.67697,6.57973,1.7930157
5304,7.9241753,6.3443646,7.4022384
5305,7.2987237,8.483032,10.768935
5306,8.31528,6.5135746,-0.5659668
5307,10.036007,7.045119,10.121981
5308,8.127485,5.935356,-0.37531173
5309,7.0169144,8.604582,10.717036
5310,8.460617,6.0384383,-0.268729
5311,8.607185,4.8787107,6.58197
5312,7.0645447,7.576839,10.748629
5313,9.223752,6.7594275,-0.47652224
5314,7.2827344,7.5787663,10.939779
5315,8.387575,6.3369846,1.8825362
5316,9.323808,7.765363,-0.16153407
5317,8.226118,6.2025104,2.1113343
5318,7.484439,7.9649158,10.573354
5319,9.006376,6.8838086,2.009714
5320,8.753093,7.2573004,-0.64171404
5321,7.2232704,8.26595,10.807553
5322,8.395684,6.5149364,-0.6400275
5323,5.271658,-6.2027273,8.116169
5324,8.488215,6.5109544,3.601693
5325,7.280025,7.4419317,9.667546
5326,-0.042189788,-2.53228,6.799269
5327,9.600009,6.9621243,0.21608539
5328,8.41297,6.560738,-0.6585948
5329,7.3359275,7.5116806,9.550446
5330,9.334853,7.248013,10.549779
5331,8.386936,5.867713,3.7375672
5332,8.067205,6.2463365,-0.60547054
5333,9.149684,6.6840196,9.113495
5334,8.65026,6.398398,-0.4107752
5335,9.142463,6.233057,0.25437468
5336,8.26872,6.562769,-0.7003118
5337,-1.4847844,0.24470466,4.4647517
5338,8.931042,6.728186,-0.54150885
5339,9.535828,7.7350717,-0.085167155
5340,-1.4830191,0.26363268,4.4617352
5341,9.192962,6.847907,-0.5402136
5342,7.4839354,7.4066124,10.937544
5343,6.9682946,8.661394,10.640831
5344,9.284712,7.2822924,10.624303
5345,7.0863647,7.563311,10.359349
5346,6.9326057,8.096545,11.002933
5347,8.824706,4.888262,4.923369
5348,7.1574235,7.818763,10.998455
5349,7.519193,8.480293,10.574048
5350,8.703105,6.353659,3.6283906
5351,7.352617,7.65603,9.702536
5352,9.132871,6.793774,2.2739987
5353,7.394587,8.023182,10.702472
5354,-1.4753735,0.25543997,4.4876575
5355,9.40669,7.677703,-0.21615048
5356,7.462422,5.941283,4.951345
5357,7.268739,8.543234,10.675771
5358,7.0267854,8.541581,10.840086
5359,9.5189705,7.2710137,0.31476942
5360,9.521747,6.778571,0.47277677
5361,8.237077,6.256818,3.477343
5362,9.494502,7.8001347,0.040472828
5363,8.542906,6.5182614,3.2753034
5364,8.478457,6.6399574,-0.80775374
5365,18.232382,5.416024,5.2890325
5366,9.303209,7.18504,0.37215483
5367,0.29293317,-3.1089716,6.1836185
5368,6.85581,7.9491453,11.021598
5369,8.777111,6.5777183,2.2214208
5370,-1.460737,0.26164645,4.5263553
5371,8.453812,6.0390472,-0.22937912
5372,9.14657,6.8542366,0.41192752
5373,10.254994,6.873563,9.110213
5374,8.311843,6.0659137,0.3288784
5375,8.275761,5.998643,-0.2370335
5376,9.621792,7.0215063,0.30976272
5377,8.77774,6.4462295,-0.5565093
5378,7.194364,8.265125,11.075216
5379,8.35996,6.5206647,3.7613242
5380,7.97994,5.8176503,3.8693213
5381,8.398718,6.033323,-0.122949995
5382,8.379142,6.342108,1.7491674
5383,6.9505696,7.9602146,10.9343
5384,7.1671076,8.366474,10.799668
5385,9.575756,6.903917,9.313715
5386,9.150435,6.773493,-0.34278497
5387,9.393553,7.6553583,-0.1547674
5388,9.927885,7.0061727,10.769588
5389,9.18133,6.4245796,0.23444326
5390,9.407153,6.6830783,0.15106107
5391,8.400319,6.2141724,-0.4534216
5392,8.137494,6.713108,8.850084
5393,8.351941,6.185612,-0.48761275
5394,9.06098,6.746994,-0.5992302
5395,8.400189,6.599774,-0.15720426
5396,8.513407,6.189921,0.62799597
5397,8.4561205,6.774969,-0.76973283
5398,7.4680624,7.6483736,10.894555
5399,9.23745,7.3087163,10.621323
5400,-1.7068989,-0.6975655,3.982649
5401,8.661684,6.396992,3.999891
5402,7.3111897,8.27546,10.754559
5403,9.263511,7.505918,-0.21417366
5404,9.532499,7.0117154,0.24376471
5405,9.247968,6.7119226,9.08957
5406,8.12961,6.031066,-0.16850753
5407,-1.5472537,0.14771108,4.3026133
5408,8.669333,5.724292,6.3114867
5409,7.0818844,7.9659395,10.576087
5410,6.992545,8.466128,10.672749
5411,7.3828936,7.605176,9.615308
5412,7.564676,5.557011,5.4826303
5413,9.606494,7.412004,0.023524102
5414,7.719066,8.264156,10.3874235
5415,9.269359,7.2174788,0.34657124
5416,9.418009,7.300458,-0.018434402
5417,7.5474124,5.9837704,6.0772834
5418,8.225119,6.086679,1.4547791
5419,8.289603,6.296197,2.0423255
5420,8.429806,6.3672442,0.99435157
5421,8.929164,5.983874,4.456245
5422,8.3095045,6.2121844,3.3423107
5423,8.889969,5.990876,3.981164
5424,7.3658447,8.728022,10.062497
5425,7.3059235,7.4514756,9.612586
5426,-1.445459,0.2721503,4.5640717
5427,-0.34991014,-1.6258514,6.853674
5428,8.072583,6.761785,8.532555
5429,8.768807,5.4374433,5.110491
5430,9.579597,6.946598,0.018124415
5431,0.3528252,-3.3631172,5.7521195
5432,8.148734,5.9825687,-0.40592387
5433,7.1596756,7.7990556,10.250409
5434,9.046062,6.9472528,-0.29350108
5435,8.555491,6.375147,3.584127
5436,9.403218,6.700859,0.24317625
5437,9.196722,6.523663,0.1830073
5438,8.239686,6.284811,1.9126365
5439,8.859585,6.592051,2.6990373
5440,7.494343,8.112065,10.3258295
5441,8.225632,6.113693,-0.5034352
5442,7.8719044,7.705135,10.598402
5443,7.494853,8.150046,10.306021
5444,18.6292,5.5088325,5.2755847
5445,7.3686094,8.6315365,10.568517
5446,8.084183,6.386537,-0.62615925
5447,-1.4409549,0.25888586,4.5868344
5448,7.7116575,6.133152,4.061982
5449,6.8807693,8.152441,10.976139
5450,8.431827,6.631982,-0.58126205
5451,7.0108867,7.6443195,10.779552
5452,9.031829,6.86589,-0.59410536
5453,0.3620833,-3.384673,5.6783423
5454,8.532407,6.399953,2.8954642
5455,8.881006,6.8075714,-0.5171851
5456,10.070396,6.8529887,9.428944
5457,8.2614355,6.218551,0.41920882
5458,8.128905,6.424227,7.851243
5459,8.175252,6.3457837,7.574963
5460,8.858722,6.242024,3.7697928
5461,7.61187,8.055963,10.381149
5462,7.28014,8.549491,10.569566
5463,8.559833,6.541918,2.9620733
5464,9.000398,6.644476,-0.46137655
5465,9.067664,5.093978,5.483904
5466,8.94051,7.4367695,-0.3528978
5467,8.000499,6.41842,7.324311
5468,8.5298,6.2767477,0.1472687
5469,7.736484,5.9001946,5.617124
5470,-1.4294955,0.272558,4.614743
5471,9.551085,7.7177896,0.067281716
5472,8.58423,6.2411685,3.3905966
5473,9.920048,7.057183,10.577474
5474,9.580866,7.47213,0.05238485
5475,6.847294,7.8931117,10.821413
5476,7.6401424,5.707674,5.69495
5477,7.62905,5.1318145,10.367669
5478,8.976607,7.3220716,10.592538
5479,8.99791,6.59991,8.98241
5480,7.022823,7.521136,10.869761
5481,6.9968925,7.314957,10.791822
5482,7.164113,8.106533,10.66073
5483,7.882521,6.1475616,3.9405951
5484,8.19435,6.250015,1.7205924
5485,9.457024,7.5663834,-0.047452454
5486,9.472554,7.717489,-0.020456761
5487,7.1856985,7.4872346,9.666655
5488,7.554342,7.2697563,9.5645895
5489,8.863642,6.4418187,-0.54352224
5490,9.172149,6.887578,-0.48723122
5491,8.443998,6.196829,3.5669847
5492,9.131479,6.7037854,-0.58025306
5493,9.053271,4.889177,6.6742177
5494,8.431261,6.6147346,-0.52504313
5495,7.038478,8.285164,10.887589
5496,9.040597,6.3548064,0.38221955
5497,7.017082,7.521297,10.90617
5498,0.6517781,-3.8698883,4.6723957
5499,7.4891644,8.394614,10.349546
5500,8.687409,6.349894,-0.53737605
5501,8.593718,6.288272,-0.49568024
5502,-1.4265908,0.27547672,4.6253223
5503,7.1921315,7.6261015,10.302383
5504,7.2890215,8.762562,10.277026
5505,7.251728,8.316792,10.250159
5506,8.350839,5.9903483,-0.24315251
5507,8.18329,5.9790125,-0.09150578
5508,7.3582616,8.329493,9.97383
5509,9.543945,7.2468953,10.64621
5510,7.20977,8.649669,10.386241
5511,8.867449,6.3146696,3.8044403
5512,8.96574,5.5912023,4.717693
5513,8.532972,6.3882313,-0.48459473
5514,9.018399,6.551958,0.90363365
5515,8.249521,6.259834,3.526185
5516,7.6879187,6.0522366,6.5380197
